cat -b /Documents/Rubiks05.github.io/Assets| execve;brk;mmap;access;openat;newfstatat;mmap;close;openat;read;newfstatat;mmap;mmap;mmap;mmap;mmap;close;mmap;rseq;mprotect;mprotect;mprotect;munmap;getrandom;brk;brk;openat;openat;newfstatat;read;read;close;openat;openat;newfstatat;mmap;close;openat;newfstatat;mmap;close;futex;openat;openat;newfstatat;mmap;close;openat;openat;newfstatat;mmap;close;openat;openat;newfstatat;mmap;close;openat;openat;newfstatat;mmap;close;openat;openat;newfstatat;mmap;close;openat;openat;newfstatat;close;openat;newfstatat;mmap;close;openat;openat;newfstatat;mmap;close;openat;openat;newfstatat;mmap;close;openat;openat;newfstatat;mmap;close;openat;openat;newfstatat;mmap;close;openat;openat;newfstatat;mmap;close;newfstatat;openat;write;write;openat;openat;openat;write;write;close;close
cat -b /Documents/Computer-Science-Freshmen-at-UFPR/README.md| execve;brk;mmap;access;openat;newfstatat;mmap;close;openat;read;newfstatat;mmap;mmap;mmap;mmap;mmap;close;mmap;rseq;mprotect;mprotect;mprotect;munmap;getrandom;brk;brk;openat;openat;newfstatat;read;read;close;openat;openat;newfstatat;mmap;close;openat;newfstatat;mmap;close;futex;openat;openat;newfstatat;mmap;close;openat;openat;newfstatat;mmap;close;openat;openat;newfstatat;mmap;close;openat;openat;newfstatat;mmap;close;openat;openat;newfstatat;mmap;close;openat;openat;newfstatat;close;openat;newfstatat;mmap;close;openat;openat;newfstatat;mmap;close;openat;openat;newfstatat;mmap;close;openat;openat;newfstatat;mmap;close;openat;openat;newfstatat;mmap;close;openat;openat;newfstatat;mmap;close;newfstatat;openat;write;write;openat;openat;openat;write;write;close;close
cat -E /Downloads/coord.o| execve;brk;mmap;access;openat;newfstatat;mmap;close;openat;read;newfstatat;mmap;mmap;mmap;mmap;mmap;close;mmap;rseq;mprotect;mprotect;mprotect;munmap;getrandom;brk;brk;openat;openat;newfstatat;read;read;close;openat;openat;newfstatat;mmap;close;openat;newfstatat;mmap;close;futex;openat;openat;newfstatat;mmap;close;openat;openat;newfstatat;mmap;close;openat;openat;newfstatat;mmap;close;openat;openat;newfstatat;mmap;close;openat;openat;newfstatat;mmap;close;openat;openat;newfstatat;close;openat;newfstatat;mmap;close;openat;openat;newfstatat;mmap;close;openat;openat;newfstatat;mmap;close;openat;openat;newfstatat;mmap;close;openat;openat;newfstatat;mmap;close;openat;openat;newfstatat;mmap;close;newfstatat;openat;write;write;openat;openat;openat;write;write;close;close
cat  /Documents/Computer-Science-Freshmen-at-UFPR/CM310| execve;brk;mmap;access;openat;newfstatat;mmap;close;openat;read;newfstatat;mmap;mmap;mmap;mmap;mmap;close;mmap;rseq;mprotect;mprotect;mprotect;munmap;getrandom;brk;brk;openat;openat;newfstatat;read;read;close;openat;openat;newfstatat;mmap;close;openat;newfstatat;mmap;close;futex;openat;openat;newfstatat;mmap;close;openat;openat;newfstatat;mmap;close;openat;openat;newfstatat;mmap;close;openat;openat;newfstatat;mmap;close;openat;openat;newfstatat;mmap;close;openat;openat;newfstatat;close;openat;newfstatat;mmap;close;openat;openat;newfstatat;mmap;close;openat;openat;newfstatat;mmap;close;openat;openat;newfstatat;mmap;close;openat;openat;newfstatat;mmap;close;openat;openat;newfstatat;mmap;close;newfstatat;openat;write;write;openat;openat;openat;write;write;openat;write;write;write;write;close;close
cat -b /Documents/circuitos/README.md| execve;brk;mmap;access;openat;newfstatat;mmap;close;openat;read;newfstatat;mmap;mmap;mmap;mmap;mmap;close;mmap;rseq;mprotect;mprotect;mprotect;munmap;getrandom;brk;brk;openat;openat;newfstatat;read;read;close;openat;openat;newfstatat;mmap;close;openat;newfstatat;mmap;close;futex;openat;openat;newfstatat;mmap;close;openat;openat;newfstatat;mmap;close;openat;openat;newfstatat;mmap;close;openat;openat;newfstatat;mmap;close;openat;openat;newfstatat;mmap;close;openat;openat;newfstatat;close;openat;newfstatat;mmap;close;openat;openat;newfstatat;mmap;close;openat;openat;newfstatat;mmap;close;openat;openat;newfstatat;mmap;close;openat;openat;newfstatat;mmap;close;openat;openat;newfstatat;mmap;close;newfstatat;openat;write;write;openat;openat;openat;write;write;close;close
cat -n /snap/snapd-desktop-integration/current| execve;brk;mmap;access;openat;newfstatat;mmap;close;openat;read;newfstatat;mmap;mmap;mmap;mmap;mmap;close;mmap;rseq;mprotect;mprotect;mprotect;munmap;getrandom;brk;brk;openat;openat;newfstatat;read;read;close;openat;openat;newfstatat;mmap;close;openat;newfstatat;mmap;close;futex;openat;openat;newfstatat;mmap;close;openat;openat;newfstatat;mmap;close;openat;openat;newfstatat;mmap;close;openat;openat;newfstatat;mmap;close;openat;openat;newfstatat;mmap;close;openat;openat;newfstatat;close;openat;newfstatat;mmap;close;openat;openat;newfstatat;mmap;close;openat;openat;newfstatat;mmap;close;openat;openat;newfstatat;mmap;close;openat;openat;newfstatat;mmap;close;openat;openat;newfstatat;mmap;close;newfstatat;openat;write;write;openat;openat;openat;write;write;close;close
cat -b /Videos| execve;brk;mmap;access;openat;newfstatat;mmap;close;openat;read;newfstatat;mmap;mmap;mmap;mmap;mmap;close;mmap;rseq;mprotect;mprotect;mprotect;munmap;getrandom;brk;brk;openat;openat;newfstatat;read;read;close;openat;openat;newfstatat;mmap;close;openat;newfstatat;mmap;close;futex;openat;openat;newfstatat;mmap;close;openat;openat;newfstatat;mmap;close;openat;openat;newfstatat;mmap;close;openat;openat;newfstatat;mmap;close;openat;openat;newfstatat;mmap;close;openat;openat;newfstatat;close;openat;newfstatat;mmap;close;openat;openat;newfstatat;mmap;close;openat;openat;newfstatat;mmap;close;openat;openat;newfstatat;mmap;close;openat;openat;newfstatat;mmap;close;openat;openat;newfstatat;mmap;close;newfstatat;openat;write;write;openat;openat;openat;write;write;close;close
cat  /Downloads/coord.o| execve;brk;mmap;access;openat;newfstatat;mmap;close;openat;read;newfstatat;mmap;mmap;mmap;mmap;mmap;close;mmap;rseq;mprotect;mprotect;mprotect;munmap;getrandom;brk;brk;openat;openat;newfstatat;read;read;close;openat;openat;newfstatat;mmap;close;openat;newfstatat;mmap;close;futex;openat;openat;newfstatat;mmap;close;openat;openat;newfstatat;mmap;close;openat;openat;newfstatat;mmap;close;openat;openat;newfstatat;mmap;close;openat;openat;newfstatat;mmap;close;openat;openat;newfstatat;close;openat;newfstatat;mmap;close;openat;openat;newfstatat;mmap;close;openat;openat;newfstatat;mmap;close;openat;openat;newfstatat;mmap;close;openat;openat;newfstatat;mmap;close;openat;openat;newfstatat;mmap;close;newfstatat;openat;write;write;openat;openat;openat;write;write;openat;write;write;write;write;close;close
cat -e /Documents/Sorting-and-Searching-Algorithms/tp.c.txt| execve;brk;mmap;access;openat;newfstatat;mmap;close;openat;read;newfstatat;mmap;mmap;mmap;mmap;mmap;close;mmap;rseq;mprotect;mprotect;mprotect;munmap;getrandom;brk;brk;openat;openat;newfstatat;read;read;close;openat;openat;newfstatat;mmap;close;openat;newfstatat;mmap;close;futex;openat;openat;newfstatat;mmap;close;openat;openat;newfstatat;mmap;close;openat;openat;newfstatat;mmap;close;openat;openat;newfstatat;mmap;close;openat;openat;newfstatat;mmap;close;openat;openat;newfstatat;close;openat;newfstatat;mmap;close;openat;openat;newfstatat;mmap;close;openat;openat;newfstatat;mmap;close;openat;openat;newfstatat;mmap;close;openat;openat;newfstatat;mmap;close;openat;openat;newfstatat;mmap;close;newfstatat;openat;write;write;openat;openat;openat;write;write;close;close
cat -e /Documents/The-Boys/Images| execve;brk;mmap;access;openat;newfstatat;mmap;close;openat;read;newfstatat;mmap;mmap;mmap;mmap;mmap;close;mmap;rseq;mprotect;mprotect;mprotect;munmap;getrandom;brk;brk;openat;openat;newfstatat;read;read;close;openat;openat;newfstatat;mmap;close;openat;newfstatat;mmap;close;futex;openat;openat;newfstatat;mmap;close;openat;openat;newfstatat;mmap;close;openat;openat;newfstatat;mmap;close;openat;openat;newfstatat;mmap;close;openat;openat;newfstatat;mmap;close;openat;openat;newfstatat;close;openat;newfstatat;mmap;close;openat;openat;newfstatat;mmap;close;openat;openat;newfstatat;mmap;close;openat;openat;newfstatat;mmap;close;openat;openat;newfstatat;mmap;close;openat;openat;newfstatat;mmap;close;newfstatat;openat;write;write;openat;openat;openat;write;write;close;close
cat -s /Documents/Scientific-Calculator/requirements.txt| execve;brk;mmap;access;openat;newfstatat;mmap;close;openat;read;newfstatat;mmap;mmap;mmap;mmap;mmap;close;mmap;rseq;mprotect;mprotect;mprotect;munmap;getrandom;brk;brk;openat;openat;newfstatat;read;read;close;openat;openat;newfstatat;mmap;close;openat;newfstatat;mmap;close;futex;openat;openat;newfstatat;mmap;close;openat;openat;newfstatat;mmap;close;openat;openat;newfstatat;mmap;close;openat;openat;newfstatat;mmap;close;openat;openat;newfstatat;mmap;close;openat;openat;newfstatat;close;openat;newfstatat;mmap;close;openat;openat;newfstatat;mmap;close;openat;openat;newfstatat;mmap;close;openat;openat;newfstatat;mmap;close;openat;openat;newfstatat;mmap;close;openat;openat;newfstatat;mmap;close;newfstatat;openat;write;write;openat;openat;openat;write;write;close;close
cat -n /Documents/Sorting-and-Searching-Algorithms/tp.c| execve;brk;mmap;access;openat;newfstatat;mmap;close;openat;read;newfstatat;mmap;mmap;mmap;mmap;mmap;close;mmap;rseq;mprotect;mprotect;mprotect;munmap;getrandom;brk;brk;openat;openat;newfstatat;read;read;close;openat;openat;newfstatat;mmap;close;openat;newfstatat;mmap;close;futex;openat;openat;newfstatat;mmap;close;openat;openat;newfstatat;mmap;close;openat;openat;newfstatat;mmap;close;openat;openat;newfstatat;mmap;close;openat;openat;newfstatat;mmap;close;openat;openat;newfstatat;close;openat;newfstatat;mmap;close;openat;openat;newfstatat;mmap;close;openat;openat;newfstatat;mmap;close;openat;openat;newfstatat;mmap;close;openat;openat;newfstatat;mmap;close;openat;openat;newfstatat;mmap;close;newfstatat;openat;write;write;openat;openat;openat;write;write;close;close
cat -T /Documents/Computer-Science-Freshmen-at-UFPR/Images| execve;brk;mmap;access;openat;newfstatat;mmap;close;openat;read;newfstatat;mmap;mmap;mmap;mmap;mmap;close;mmap;rseq;mprotect;mprotect;mprotect;munmap;getrandom;brk;brk;openat;openat;newfstatat;read;read;close;openat;openat;newfstatat;mmap;close;openat;newfstatat;mmap;close;futex;openat;openat;newfstatat;mmap;close;openat;openat;newfstatat;mmap;close;openat;openat;newfstatat;mmap;close;openat;openat;newfstatat;mmap;close;openat;openat;newfstatat;mmap;close;openat;openat;newfstatat;close;openat;newfstatat;mmap;close;openat;openat;newfstatat;mmap;close;openat;openat;newfstatat;mmap;close;openat;openat;newfstatat;mmap;close;openat;openat;newfstatat;mmap;close;openat;openat;newfstatat;mmap;close;newfstatat;openat;write;write;openat;openat;openat;write;write;close;close
cat -e /Downloads/strace_r.txt| execve;brk;mmap;access;openat;newfstatat;mmap;close;openat;read;newfstatat;mmap;mmap;mmap;mmap;mmap;close;mmap;rseq;mprotect;mprotect;mprotect;munmap;getrandom;brk;brk;openat;openat;newfstatat;read;read;close;openat;openat;newfstatat;mmap;close;openat;newfstatat;mmap;close;futex;openat;openat;newfstatat;mmap;close;openat;openat;newfstatat;mmap;close;openat;openat;newfstatat;mmap;close;openat;openat;newfstatat;mmap;close;openat;openat;newfstatat;mmap;close;openat;openat;newfstatat;close;openat;newfstatat;mmap;close;openat;openat;newfstatat;mmap;close;openat;openat;newfstatat;mmap;close;openat;openat;newfstatat;mmap;close;openat;openat;newfstatat;mmap;close;openat;openat;newfstatat;mmap;close;newfstatat;openat;write;write;openat;openat;openat;write;write;close;close
cat -s /Documents/Rubiks05.github.io/fake| execve;brk;mmap;access;openat;newfstatat;mmap;close;openat;read;newfstatat;mmap;mmap;mmap;mmap;mmap;close;mmap;rseq;mprotect;mprotect;mprotect;munmap;getrandom;brk;brk;openat;openat;newfstatat;read;read;close;openat;openat;newfstatat;mmap;close;openat;newfstatat;mmap;close;futex;openat;openat;newfstatat;mmap;close;openat;openat;newfstatat;mmap;close;openat;openat;newfstatat;mmap;close;openat;openat;newfstatat;mmap;close;openat;openat;newfstatat;mmap;close;openat;openat;newfstatat;close;openat;newfstatat;mmap;close;openat;openat;newfstatat;mmap;close;openat;openat;newfstatat;mmap;close;openat;openat;newfstatat;mmap;close;openat;openat;newfstatat;mmap;close;openat;openat;newfstatat;mmap;close;newfstatat;openat;write;write;openat;openat;openat;write;write;close;close
cat  /snap/firefox/3836| execve;brk;mmap;access;openat;newfstatat;mmap;close;openat;read;newfstatat;mmap;mmap;mmap;mmap;mmap;close;mmap;rseq;mprotect;mprotect;mprotect;munmap;getrandom;brk;brk;openat;openat;newfstatat;read;read;close;openat;openat;newfstatat;mmap;close;openat;newfstatat;mmap;close;futex;openat;openat;newfstatat;mmap;close;openat;openat;newfstatat;mmap;close;openat;openat;newfstatat;mmap;close;openat;openat;newfstatat;mmap;close;openat;openat;newfstatat;mmap;close;openat;openat;newfstatat;close;openat;newfstatat;mmap;close;openat;openat;newfstatat;mmap;close;openat;openat;newfstatat;mmap;close;openat;openat;newfstatat;mmap;close;openat;openat;newfstatat;mmap;close;openat;openat;newfstatat;mmap;close;newfstatat;openat;write;write;openat;openat;openat;write;write;openat;write;write;write;write;close;close
cat -T /snap/spotify/common| execve;brk;mmap;access;openat;newfstatat;mmap;close;openat;read;newfstatat;mmap;mmap;mmap;mmap;mmap;close;mmap;rseq;mprotect;mprotect;mprotect;munmap;getrandom;brk;brk;openat;openat;newfstatat;read;read;close;openat;openat;newfstatat;mmap;close;openat;newfstatat;mmap;close;futex;openat;openat;newfstatat;mmap;close;openat;openat;newfstatat;mmap;close;openat;openat;newfstatat;mmap;close;openat;openat;newfstatat;mmap;close;openat;openat;newfstatat;mmap;close;openat;openat;newfstatat;close;openat;newfstatat;mmap;close;openat;openat;newfstatat;mmap;close;openat;openat;newfstatat;mmap;close;openat;openat;newfstatat;mmap;close;openat;openat;newfstatat;mmap;close;openat;openat;newfstatat;mmap;close;newfstatat;openat;write;write;openat;openat;openat;write;write;close;close
cat  /snap/firefox/common| execve;brk;mmap;access;openat;newfstatat;mmap;close;openat;read;newfstatat;mmap;mmap;mmap;mmap;mmap;close;mmap;rseq;mprotect;mprotect;mprotect;munmap;getrandom;brk;brk;openat;openat;newfstatat;read;read;close;openat;openat;newfstatat;mmap;close;openat;newfstatat;mmap;close;futex;openat;openat;newfstatat;mmap;close;openat;openat;newfstatat;mmap;close;openat;openat;newfstatat;mmap;close;openat;openat;newfstatat;mmap;close;openat;openat;newfstatat;mmap;close;openat;openat;newfstatat;close;openat;newfstatat;mmap;close;openat;openat;newfstatat;mmap;close;openat;openat;newfstatat;mmap;close;openat;openat;newfstatat;mmap;close;openat;openat;newfstatat;mmap;close;openat;openat;newfstatat;mmap;close;newfstatat;openat;write;write;openat;openat;openat;write;write;openat;write;write;write;write;close;close
cat -s /Downloads/firefox/browser| execve;brk;mmap;access;openat;newfstatat;mmap;close;openat;read;newfstatat;mmap;mmap;mmap;mmap;mmap;close;mmap;rseq;mprotect;mprotect;mprotect;munmap;getrandom;brk;brk;openat;openat;newfstatat;read;read;close;openat;openat;newfstatat;mmap;close;openat;newfstatat;mmap;close;futex;openat;openat;newfstatat;mmap;close;openat;openat;newfstatat;mmap;close;openat;openat;newfstatat;mmap;close;openat;openat;newfstatat;mmap;close;openat;openat;newfstatat;mmap;close;openat;openat;newfstatat;close;openat;newfstatat;mmap;close;openat;openat;newfstatat;mmap;close;openat;openat;newfstatat;mmap;close;openat;openat;newfstatat;mmap;close;openat;openat;newfstatat;mmap;close;openat;openat;newfstatat;mmap;close;newfstatat;openat;write;write;openat;openat;openat;write;write;close;close
cat -T /Downloads/strace_r.txt| execve;brk;mmap;access;openat;newfstatat;mmap;close;openat;read;newfstatat;mmap;mmap;mmap;mmap;mmap;close;mmap;rseq;mprotect;mprotect;mprotect;munmap;getrandom;brk;brk;openat;openat;newfstatat;read;read;close;openat;openat;newfstatat;mmap;close;openat;newfstatat;mmap;close;futex;openat;openat;newfstatat;mmap;close;openat;openat;newfstatat;mmap;close;openat;openat;newfstatat;mmap;close;openat;openat;newfstatat;mmap;close;openat;openat;newfstatat;mmap;close;openat;openat;newfstatat;close;openat;newfstatat;mmap;close;openat;openat;newfstatat;mmap;close;openat;openat;newfstatat;mmap;close;openat;openat;newfstatat;mmap;close;openat;openat;newfstatat;mmap;close;openat;openat;newfstatat;mmap;close;newfstatat;openat;write;write;openat;openat;openat;write;write;close;close
cat -e /Documents/Rubiks05.github.io/index.html| execve;brk;mmap;access;openat;newfstatat;mmap;close;openat;read;newfstatat;mmap;mmap;mmap;mmap;mmap;close;mmap;rseq;mprotect;mprotect;mprotect;munmap;getrandom;brk;brk;openat;openat;newfstatat;read;read;close;openat;openat;newfstatat;mmap;close;openat;newfstatat;mmap;close;futex;openat;openat;newfstatat;mmap;close;openat;openat;newfstatat;mmap;close;openat;openat;newfstatat;mmap;close;openat;openat;newfstatat;mmap;close;openat;openat;newfstatat;mmap;close;openat;openat;newfstatat;close;openat;newfstatat;mmap;close;openat;openat;newfstatat;mmap;close;openat;openat;newfstatat;mmap;close;openat;openat;newfstatat;mmap;close;openat;openat;newfstatat;mmap;close;openat;openat;newfstatat;mmap;close;newfstatat;openat;write;write;openat;openat;openat;write;write;close;close
cat -A /Documents/Computer-Science-Freshmen-at-UFPR/CI1068| execve;brk;mmap;access;openat;newfstatat;mmap;close;openat;read;newfstatat;mmap;mmap;mmap;mmap;mmap;close;mmap;rseq;mprotect;mprotect;mprotect;munmap;getrandom;brk;brk;openat;openat;newfstatat;read;read;close;openat;openat;newfstatat;mmap;close;openat;newfstatat;mmap;close;futex;openat;openat;newfstatat;mmap;close;openat;openat;newfstatat;mmap;close;openat;openat;newfstatat;mmap;close;openat;openat;newfstatat;mmap;close;openat;openat;newfstatat;mmap;close;openat;openat;newfstatat;close;openat;newfstatat;mmap;close;openat;openat;newfstatat;mmap;close;openat;openat;newfstatat;mmap;close;openat;openat;newfstatat;mmap;close;openat;openat;newfstatat;mmap;close;openat;openat;newfstatat;mmap;close;newfstatat;openat;write;write;openat;openat;openat;write;write;close;close
cat -e /Documents/Strong-Password-Generator/Comments.txt| execve;brk;mmap;access;openat;newfstatat;mmap;close;openat;read;newfstatat;mmap;mmap;mmap;mmap;mmap;close;mmap;rseq;mprotect;mprotect;mprotect;munmap;getrandom;brk;brk;openat;openat;newfstatat;read;read;close;openat;openat;newfstatat;mmap;close;openat;newfstatat;mmap;close;futex;openat;openat;newfstatat;mmap;close;openat;openat;newfstatat;mmap;close;openat;openat;newfstatat;mmap;close;openat;openat;newfstatat;mmap;close;openat;openat;newfstatat;mmap;close;openat;openat;newfstatat;close;openat;newfstatat;mmap;close;openat;openat;newfstatat;mmap;close;openat;openat;newfstatat;mmap;close;openat;openat;newfstatat;mmap;close;openat;openat;newfstatat;mmap;close;openat;openat;newfstatat;mmap;close;newfstatat;openat;write;write;openat;openat;openat;write;write;close;close
cat -n /Pictures/Screenshots/'picture1(strong-password).png'| execve;brk;mmap;access;openat;newfstatat;mmap;close;openat;read;newfstatat;mmap;mmap;mmap;mmap;mmap;close;mmap;rseq;mprotect;mprotect;mprotect;munmap;getrandom;brk;brk;openat;openat;newfstatat;read;read;close;openat;openat;newfstatat;mmap;close;openat;newfstatat;mmap;close;futex;openat;openat;newfstatat;mmap;close;openat;openat;newfstatat;mmap;close;openat;openat;newfstatat;mmap;close;openat;openat;newfstatat;mmap;close;openat;openat;newfstatat;mmap;close;openat;openat;newfstatat;close;openat;newfstatat;mmap;close;openat;openat;newfstatat;mmap;close;openat;openat;newfstatat;mmap;close;openat;openat;newfstatat;mmap;close;openat;openat;newfstatat;mmap;close;openat;openat;newfstatat;mmap;close;newfstatat;openat;write;write;openat;openat;openat;write;write;close;close
cat -b /Public| execve;brk;mmap;access;openat;newfstatat;mmap;close;openat;read;newfstatat;mmap;mmap;mmap;mmap;mmap;close;mmap;rseq;mprotect;mprotect;mprotect;munmap;getrandom;brk;brk;openat;openat;newfstatat;read;read;close;openat;openat;newfstatat;mmap;close;openat;newfstatat;mmap;close;futex;openat;openat;newfstatat;mmap;close;openat;openat;newfstatat;mmap;close;openat;openat;newfstatat;mmap;close;openat;openat;newfstatat;mmap;close;openat;openat;newfstatat;mmap;close;openat;openat;newfstatat;close;openat;newfstatat;mmap;close;openat;openat;newfstatat;mmap;close;openat;openat;newfstatat;mmap;close;openat;openat;newfstatat;mmap;close;openat;openat;newfstatat;mmap;close;openat;openat;newfstatat;mmap;close;newfstatat;openat;write;write;openat;openat;openat;write;write;close;close
cat -b /Downloads/forrest-sense-of-self-1.pdf| execve;brk;mmap;access;openat;newfstatat;mmap;close;openat;read;newfstatat;mmap;mmap;mmap;mmap;mmap;close;mmap;rseq;mprotect;mprotect;mprotect;munmap;getrandom;brk;brk;openat;openat;newfstatat;read;read;close;openat;openat;newfstatat;mmap;close;openat;newfstatat;mmap;close;futex;openat;openat;newfstatat;mmap;close;openat;openat;newfstatat;mmap;close;openat;openat;newfstatat;mmap;close;openat;openat;newfstatat;mmap;close;openat;openat;newfstatat;mmap;close;openat;openat;newfstatat;close;openat;newfstatat;mmap;close;openat;openat;newfstatat;mmap;close;openat;openat;newfstatat;mmap;close;openat;openat;newfstatat;mmap;close;openat;openat;newfstatat;mmap;close;openat;openat;newfstatat;mmap;close;newfstatat;openat;write;write;openat;openat;openat;write;write;close;close
cat -v /Documents/Scientific-Calculator/requirements.txt| execve;brk;mmap;access;openat;newfstatat;mmap;close;openat;read;newfstatat;mmap;mmap;mmap;mmap;mmap;close;mmap;rseq;mprotect;mprotect;mprotect;munmap;getrandom;brk;brk;openat;openat;newfstatat;read;read;close;openat;openat;newfstatat;mmap;close;openat;newfstatat;mmap;close;futex;openat;openat;newfstatat;mmap;close;openat;openat;newfstatat;mmap;close;openat;openat;newfstatat;mmap;close;openat;openat;newfstatat;mmap;close;openat;openat;newfstatat;mmap;close;openat;openat;newfstatat;close;openat;newfstatat;mmap;close;openat;openat;newfstatat;mmap;close;openat;openat;newfstatat;mmap;close;openat;openat;newfstatat;mmap;close;openat;openat;newfstatat;mmap;close;openat;openat;newfstatat;mmap;close;newfstatat;openat;write;write;openat;openat;openat;write;write;close;close
cat -n /Documents/Computer-Science-Freshmen-at-UFPR/CM310| execve;brk;mmap;access;openat;newfstatat;mmap;close;openat;read;newfstatat;mmap;mmap;mmap;mmap;mmap;close;mmap;rseq;mprotect;mprotect;mprotect;munmap;getrandom;brk;brk;openat;openat;newfstatat;read;read;close;openat;openat;newfstatat;mmap;close;openat;newfstatat;mmap;close;futex;openat;openat;newfstatat;mmap;close;openat;openat;newfstatat;mmap;close;openat;openat;newfstatat;mmap;close;openat;openat;newfstatat;mmap;close;openat;openat;newfstatat;mmap;close;openat;openat;newfstatat;close;openat;newfstatat;mmap;close;openat;openat;newfstatat;mmap;close;openat;openat;newfstatat;mmap;close;openat;openat;newfstatat;mmap;close;openat;openat;newfstatat;mmap;close;openat;openat;newfstatat;mmap;close;newfstatat;openat;write;write;openat;openat;openat;write;write;close;close
cat -v /Downloads/firefox/application.ini| execve;brk;mmap;access;openat;newfstatat;mmap;close;openat;read;newfstatat;mmap;mmap;mmap;mmap;mmap;close;mmap;rseq;mprotect;mprotect;mprotect;munmap;getrandom;brk;brk;openat;openat;newfstatat;read;read;close;openat;openat;newfstatat;mmap;close;openat;newfstatat;mmap;close;futex;openat;openat;newfstatat;mmap;close;openat;openat;newfstatat;mmap;close;openat;openat;newfstatat;mmap;close;openat;openat;newfstatat;mmap;close;openat;openat;newfstatat;mmap;close;openat;openat;newfstatat;close;openat;newfstatat;mmap;close;openat;openat;newfstatat;mmap;close;openat;openat;newfstatat;mmap;close;openat;openat;newfstatat;mmap;close;openat;openat;newfstatat;mmap;close;openat;openat;newfstatat;mmap;close;newfstatat;openat;write;write;openat;openat;openat;write;write;close;close
cat -A /snap/snapd-desktop-integration/common| execve;brk;mmap;access;openat;newfstatat;mmap;close;openat;read;newfstatat;mmap;mmap;mmap;mmap;mmap;close;mmap;rseq;mprotect;mprotect;mprotect;munmap;getrandom;brk;brk;openat;openat;newfstatat;read;read;close;openat;openat;newfstatat;mmap;close;openat;newfstatat;mmap;close;futex;openat;openat;newfstatat;mmap;close;openat;openat;newfstatat;mmap;close;openat;openat;newfstatat;mmap;close;openat;openat;newfstatat;mmap;close;openat;openat;newfstatat;mmap;close;openat;openat;newfstatat;close;openat;newfstatat;mmap;close;openat;openat;newfstatat;mmap;close;openat;openat;newfstatat;mmap;close;openat;openat;newfstatat;mmap;close;openat;openat;newfstatat;mmap;close;openat;openat;newfstatat;mmap;close;newfstatat;openat;write;write;openat;openat;openat;write;write;close;close
cat -v /Documents/Scientific-Calculator/main.py| execve;brk;mmap;access;openat;newfstatat;mmap;close;openat;read;newfstatat;mmap;mmap;mmap;mmap;mmap;close;mmap;rseq;mprotect;mprotect;mprotect;munmap;getrandom;brk;brk;openat;openat;newfstatat;read;read;close;openat;openat;newfstatat;mmap;close;openat;newfstatat;mmap;close;futex;openat;openat;newfstatat;mmap;close;openat;openat;newfstatat;mmap;close;openat;openat;newfstatat;mmap;close;openat;openat;newfstatat;mmap;close;openat;openat;newfstatat;mmap;close;openat;openat;newfstatat;close;openat;newfstatat;mmap;close;openat;openat;newfstatat;mmap;close;openat;openat;newfstatat;mmap;close;openat;openat;newfstatat;mmap;close;openat;openat;newfstatat;mmap;close;openat;openat;newfstatat;mmap;close;newfstatat;openat;write;write;openat;openat;openat;write;write;close;close
cat  /snap/snapd-desktop-integration/253| execve;brk;mmap;access;openat;newfstatat;mmap;close;openat;read;newfstatat;mmap;mmap;mmap;mmap;mmap;close;mmap;rseq;mprotect;mprotect;mprotect;munmap;getrandom;brk;brk;openat;openat;newfstatat;read;read;close;openat;openat;newfstatat;mmap;close;openat;newfstatat;mmap;close;futex;openat;openat;newfstatat;mmap;close;openat;openat;newfstatat;mmap;close;openat;openat;newfstatat;mmap;close;openat;openat;newfstatat;mmap;close;openat;openat;newfstatat;mmap;close;openat;openat;newfstatat;close;openat;newfstatat;mmap;close;openat;openat;newfstatat;mmap;close;openat;openat;newfstatat;mmap;close;openat;openat;newfstatat;mmap;close;openat;openat;newfstatat;mmap;close;openat;openat;newfstatat;mmap;close;newfstatat;openat;write;write;openat;openat;openat;write;write;openat;write;write;write;write;close;close
cat -e /snap/snapd-desktop-integration/common| execve;brk;mmap;access;openat;newfstatat;mmap;close;openat;read;newfstatat;mmap;mmap;mmap;mmap;mmap;close;mmap;rseq;mprotect;mprotect;mprotect;munmap;getrandom;brk;brk;openat;openat;newfstatat;read;read;close;openat;openat;newfstatat;mmap;close;openat;newfstatat;mmap;close;futex;openat;openat;newfstatat;mmap;close;openat;openat;newfstatat;mmap;close;openat;openat;newfstatat;mmap;close;openat;openat;newfstatat;mmap;close;openat;openat;newfstatat;mmap;close;openat;openat;newfstatat;close;openat;newfstatat;mmap;close;openat;openat;newfstatat;mmap;close;openat;openat;newfstatat;mmap;close;openat;openat;newfstatat;mmap;close;openat;openat;newfstatat;mmap;close;openat;openat;newfstatat;mmap;close;newfstatat;openat;write;write;openat;openat;openat;write;write;close;close
